Location,MaxTemp,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,Humidity3pm,Pressure3pm,RainToday,RainTomorrow
2,14.3,13,39.0,13,13,43.0,1020.5,0,0
2,21.1,4,37.0,9,4,47.0,1025.1,0,0
2,23.0,4,35.0,10,5,45.0,1025.0,0,0
2,23.2,4,35.0,14,6,52.0,1020.4,0,0
2,24.9,13,68.5,2,3,52.0,1014.4,0,1
2,19.0,13,30.0,9,14,49.0,1023.0,0,0
2,20.8,3,17.0,11,2,49.0,1023.6,0,0
2,23.2,4,39.0,13,4,42.0,1028.1,0,0
2,23.7,0,37.0,9,5,45.0,1027.2,0,0
2,19.9,5,31.0,2,1,66.0,1023.9,0,1
2,18.0,15,30.0,5,0,94.0,1013.7,1,1
2,19.1,13,24.0,6,13,69.0,1010.3,1,1
2,18.6,14,63.0,6,4,90.0,998.25,1,1
2,12.8,13,52.0,15,13,61.0,1008.3,1,0
2,15.4,14,35.0,14,7,56.0,1016.3,0,0
2,17.4,13,39.0,7,14,50.0,1019.4,0,0
2,19.0,14,22.0,13,15,49.0,1024.8,0,0
2,21.8,9,20.0,3,10,51.0,1025.0,0,0
2,23.3,3,20.0,3,11,47.0,1020.8,0,0
2,25.8,5,30.0,0,3,49.0,1016.9,0,0
2,19.0,13,28.0,13,7,77.0,1016.8,0,1
2,22.2,10,26.0,9,8,51.0,1018.7,1,0
2,22.2,14,22.0,10,14,47.0,1018.5,0,0
2,23.6,4,26.0,10,5,48.0,1016.4,0,0
2,25.6,4,39.0,0,1,44.0,1012.6,0,1
2,19.5,4,33.0,9,1,96.0,1008.4,1,1
2,18.7,6,52.0,3,6,67.0,1012.0,1,1
2,18.8,10,33.0,9,0,48.0,1019.0,0,0
2,21.0,1,44.0,9,9,37.0,1019.6,0,0
2,24.5,13,54.0,9,3,46.0,1013.8,0,1
2,24.7,7,31.0,3,15,64.0,1014.7,1,0
2,30.5,3,28.0,10,5,47.0,1010.0,0,0
2,22.6,3,26.0,14,14,73.0,1013.2,1,1
2,23.1,13,37.0,13,13,32.0,1011.7,1,0
2,20.8,13,33.0,13,15,42.0,1013.8,0,0
2,23.3,13,43.0,0,13,34.0,1014.5,0,0
2,24.8,13,37.0,1,14,36.0,1013.5,0,0
2,25.5,9,26.0,10,8,39.0,1019.8,0,0
2,27.3,4,26.0,0,10,39.0,1022.1,0,0
2,29.7,3,22.0,0,13,29.0,1019.1,0,0
2,29.9,1,26.0,9,5,36.0,1019.5,0,0
2,30.1,3,35.0,5,5,31.0,1018.8,0,0
2,24.2,15,39.0,6,1,68.0,1015.5,1,1
2,27.6,3,44.0,9,3,66.0,1008.5,1,1
2,21.4,5,44.0,6,7,89.0,1007.9,1,1
2,22.6,10,43.0,9,9,51.0,1012.7,1,1
2,23.3,9,35.0,9,4,81.0,1014.3,1,1
2,27.3,5,41.0,9,8,75.0,1011.3,1,1
2,29.9,15,44.0,11,14,48.0,1009.3,1,0
2,31.6,10,28.0,10,9,31.0,1008.2,0,0
2,30.4,1,43.0,9,4,38.0,1008.9,0,0
2,29.7,6,61.0,5,5,55.0,1005.0,1,1
2,26.7,13,39.0,13,14,50.0,1007.2,1,0
2,22.2,7,46.0,13,14,33.0,1006.3,0,0
2,26.2,14,33.0,2,12,32.0,1012.5,0,0
2,28.8,1,24.0,9,4,36.0,1010.4,0,0
2,31.1,5,35.0,1,6,28.0,1003.6,0,0
2,25.6,13,43.0,13,15,21.0,1003.8,0,0
2,20.8,14,68.5,6,13,52.0,1002.8,0,1
2,18.0,13,61.0,1,6,55.0,998.25,1,1
2,20.5,15,52.0,13,15,50.0,1004.3,1,1
2,21.2,15,41.0,15,13,48.0,1011.5,1,0
2,25.9,12,28.0,2,9,37.0,1015.7,0,0
2,29.2,12,41.0,3,15,24.0,1017.4,0,0
2,30.8,4,31.0,9,1,33.0,1018.2,0,0
2,30.0,12,43.0,0,13,35.0,1000.5,0,0
2,22.2,13,57.0,13,13,38.0,1007.1,0,0
2,38.1,3,46.0,2,3,22.0,1010.7,0,0
2,31.1,13,35.0,12,15,27.0,1009.5,0,0
2,29.4,14,35.0,10,14,28.0,1009.3,0,0
2,29.2,10,24.0,9,9,38.0,1007.8,0,0
2,28.9,10,31.0,1,12,31.0,1004.3,0,0
2,31.6,5,30.0,9,3,34.0,1007.7,0,0
2,30.7,5,26.0,5,12,42.0,1010.1,0,0
2,32.0,1,31.0,3,0,40.0,1009.1,0,0
2,33.0,1,61.0,9,10,41.0,1010.6,0,1
2,26.4,4,37.0,9,5,87.0,1009.4,1,1
2,28.9,4,44.0,4,7,84.0,1006.2,1,1
2,25.5,4,52.0,4,5,90.0,1006.0,1,1
2,31.4,15,24.0,9,10,34.0,1007.4,1,0
2,33.7,15,31.0,8,7,46.0,1005.1,0,0
2,26.9,15,48.0,14,13,36.0,1003.3,0,0
2,29.3,4,28.0,0,9,36.0,1007.8,0,0
2,31.9,0,22.0,10,5,38.0,1009.4,0,0
2,31.4,1,39.0,0,8,41.0,1006.1,0,0
2,30.6,15,35.0,3,13,29.0,1001.5,0,0
2,34.4,12,39.0,8,11,40.0,1009.6,0,0
2,31.6,15,39.0,3,15,30.0,1013.7,0,0
2,35.4,10,28.0,9,2,31.0,1015.6,0,0
2,38.2,8,24.0,10,8,25.0,1011.4,0,0
2,36.0,14,31.0,3,13,50.0,1011.6,1,1
2,23.0,7,28.0,4,7,95.0,1007.3,1,1
2,21.5,15,43.0,14,13,45.0,1019.6,1,0
2,27.3,9,22.0,2,9,50.0,1016.6,0,0
2,29.4,5,20.0,8,0,43.0,1019.8,0,0
2,29.7,3,28.0,10,1,55.0,1016.1,0,1
2,24.8,12,54.0,4,6,94.0,1011.5,1,1
2,28.5,14,28.0,13,14,57.0,1012.9,1,0
2,28.6,10,24.0,10,8,50.0,1016.5,0,0
2,29.2,1,20.0,0,0,45.0,1019.9,0,0
2,29.2,2,30.0,3,10,55.0,1010.8,1,0
2,29.0,5,59.0,3,7,67.0,1004.5,1,1
2,25.7,14,43.0,15,14,50.0,1009.7,1,0
2,22.5,13,41.0,15,13,40.0,1015.2,0,0
2,28.0,15,28.0,2,13,43.0,1020.0,0,0
2,29.2,15,28.0,4,15,43.0,1015.5,0,0
2,29.8,14,24.0,8,6,36.0,1011.5,0,0
2,30.9,13,33.0,10,3,36.0,1008.6,0,0
2,24.8,14,20.0,11,4,87.0,1009.0,0,1
2,22.8,15,44.0,13,15,40.0,1009.1,0,0
2,23.4,14,24.0,8,14,41.0,1012.8,0,0
2,22.3,15,37.0,2,15,45.0,1011.6,0,0
2,22.1,13,33.0,1,13,42.0,1013.6,0,0
2,25.0,9,30.0,10,0,30.0,1019.4,0,0
2,25.3,0,22.0,3,8,38.0,1022.8,0,0
2,28.7,4,30.0,0,5,34.0,1013.2,0,0
2,27.0,5,30.0,3,6,57.0,1013.0,0,1
2,27.0,0,30.0,3,9,54.0,1013.7,1,0
2,28.2,1,37.0,3,5,56.0,1017.1,0,0
2,29.3,12,54.0,3,4,61.0,1017.2,0,1
2,26.9,10,19.0,8,9,61.0,1019.2,1,0
2,28.4,0,24.0,9,4,56.0,1017.0,0,0
2,28.2,12,30.0,0,13,37.0,1015.5,0,0
2,25.9,14,22.0,11,10,51.0,1016.0,0,0
2,26.3,9,20.0,10,10,47.0,1012.4,0,0
2,25.9,0,30.0,10,4,59.0,1002.5,0,0
2,26.8,14,37.0,3,14,58.0,1000.3,0,0
2,20.1,13,37.0,6,14,63.0,1005.3,0,1
2,22.1,14,43.0,13,15,49.0,1012.6,0,0
2,24.2,10,26.0,6,9,43.0,1019.7,0,0
2,23.0,8,19.0,3,8,47.0,1023.6,0,0
2,24.7,0,20.0,8,1,45.0,1023.8,0,0
2,25.7,4,26.0,3,1,52.0,1020.2,0,0
2,25.8,12,33.0,2,7,55.0,1015.6,0,0
2,20.4,4,15.0,3,8,66.0,1016.3,0,0
2,22.3,14,24.0,3,11,57.0,1014.3,0,0
2,21.9,10,28.0,3,9,46.0,1014.5,0,0
2,19.0,13,28.0,3,7,47.0,1018.0,0,0
2,16.8,11,13.0,3,10,53.0,1021.5,0,0
2,16.8,14,24.0,3,14,39.0,1013.5,0,0
2,15.2,7,26.0,3,7,43.0,1015.3,0,1
2,11.0,13,54.0,14,14,55.0,1009.0,1,0
2,14.1,13,35.0,14,14,74.0,1012.3,1,1
2,13.7,13,15.0,3,15,57.0,1029.9,0,0
2,11.2,13,20.0,9,13,74.0,1030.5,0,0
2,15.8,0,15.0,3,2,54.0,1028.1,0,0
2,17.9,0,20.0,0,1,48.0,1029.2,0,0
2,16.0,8,13.0,3,10,55.0,1028.8,0,0
2,18.6,9,15.0,3,2,48.0,1024.9,0,0
2,20.5,2,19.0,3,2,50.0,1020.7,0,0
2,22.0,1,46.0,3,4,53.0,1009.3,0,1
2,15.0,14,44.0,5,14,85.0,1000.5,1,1
2,14.7,9,30.0,8,9,47.0,1016.1,0,0
2,14.9,15,26.0,3,15,52.0,1018.6,0,0
2,13.8,13,17.0,4,15,65.0,1020.6,0,0
2,13.9,15,15.0,3,15,72.0,1023.5,0,0
2,14.8,10,11.0,15,9,63.0,1023.4,0,0
2,19.4,9,22.0,3,9,48.0,1022.0,0,0
2,19.8,4,17.0,3,4,53.0,1025.1,0,0
2,17.6,3,15.0,6,10,58.0,1023.4,0,0
2,18.3,7,20.0,1,7,57.0,1016.4,0,1
2,14.8,13,24.0,13,14,72.0,1015.6,1,0
2,12.0,3,28.0,3,3,75.0,1014.7,0,1
2,12.8,15,26.0,13,14,50.0,1018.0,1,0
2,9.8,12,52.0,8,7,79.0,1014.3,0,1
2,10.2,14,37.0,14,13,63.0,1017.3,1,0
2,13.9,10,26.0,3,10,50.0,1026.6,0,0
2,16.1,9,28.0,3,10,49.0,1026.0,0,0
2,15.9,10,20.0,3,2,41.0,1024.5,0,0
2,16.7,10,35.0,5,10,45.0,1023.7,0,0
2,16.9,8,15.0,0,8,48.0,1024.7,0,0
2,12.6,14,35.0,7,13,68.0,1010.1,0,0
2,12.5,7,28.0,14,14,85.0,1014.5,0,0
2,11.8,7,20.0,3,5,92.0,1015.2,0,1
2,11.6,6,65.0,7,14,58.0,1003.9,1,0
2,11.1,7,43.0,14,7,69.0,1013.6,0,1
2,13.1,14,15.0,4,8,87.0,1027.8,0,0
2,15.5,9,13.0,10,8,65.0,1028.1,0,0
2,15.7,4,24.0,4,6,55.0,1025.1,0,0
2,16.4,5,13.0,3,9,47.0,1028.7,0,0
2,15.2,10,15.0,3,2,52.0,1032.25,0,0
2,16.6,1,17.0,3,2,50.0,1032.25,0,0
2,15.2,9,20.0,3,9,53.0,1032.25,0,0
2,14.1,0,13.0,9,9,59.0,1028.7,0,0
2,15.2,3,20.0,0,9,63.0,1020.9,0,0
2,14.8,9,48.0,2,8,80.0,1014.3,0,1
2,14.8,13,68.5,3,7,54.0,1009.1,1,1
2,11.2,14,59.0,7,14,73.0,1008.8,1,1
2,10.8,7,61.0,7,6,87.0,1007.7,1,1
2,11.2,14,52.0,14,13,54.0,1018.3,1,0
2,8.3,14,28.0,3,13,64.0,1024.7,0,1
2,9.2,14,28.0,14,14,87.0,1021.1,1,0
2,11.0,14,46.0,6,14,68.0,1012.6,0,1
2,11.8,13,30.0,14,13,64.0,1022.7,1,0
2,10.5,7,28.0,3,7,64.0,1023.4,0,0
2,12.6,12,15.0,8,1,65.0,1029.7,1,0
2,12.1,0,17.0,3,0,46.0,1032.25,0,0
2,11.1,13,31.0,9,10,95.0,1021.2,0,1
2,11.0,14,33.0,13,3,85.0,1018.3,1,1
2,14.5,15,13.0,7,9,66.0,1017.8,1,0
2,15.6,10,33.0,9,10,45.0,1021.4,0,0
2,9.3,0,19.0,3,0,81.0,1018.2,0,1
2,13.2,7,26.0,9,7,80.0,1015.8,1,1
2,14.1,14,28.0,4,8,63.0,1022.0,1,0
2,14.5,6,15.0,3,7,49.0,1028.8,0,0
2,14.7,0,17.0,7,2,52.0,1024.7,0,0
2,16.1,9,19.0,14,10,54.0,1020.0,0,0
2,14.7,0,20.0,5,1,76.0,1019.8,0,0
2,19.0,4,20.0,3,5,55.0,1018.5,0,0
2,20.6,1,26.0,3,4,44.0,1018.0,0,0
2,21.5,5,28.0,3,4,43.0,1019.9,0,0
2,22.9,5,35.0,2,3,37.0,1021.4,0,0
2,20.7,2,44.0,9,5,42.0,1018.1,0,1
2,11.1,14,28.0,14,11,84.0,1013.2,1,1
2,12.3,15,24.0,8,13,76.0,1009.5,1,1
2,10.1,13,24.0,1,14,76.0,1008.4,1,1
2,16.8,10,37.0,9,9,50.0,1012.3,1,0
2,13.4,2,13.0,3,0,65.0,1023.1,0,0
2,17.3,10,22.0,3,6,50.0,1024.0,0,1
2,13.8,1,15.0,9,2,73.0,1021.7,1,0
2,10.8,14,35.0,14,14,91.0,1010.2,1,0
2,19.3,9,28.0,10,9,49.0,1020.7,0,0
2,18.0,12,20.0,2,12,46.0,1032.25,0,0
2,17.7,15,22.0,5,7,47.0,1032.25,0,0
2,20.7,3,31.0,10,3,48.0,1020.6,0,0
2,16.6,14,24.0,8,13,36.0,1023.2,0,0
2,16.8,15,31.0,2,13,42.0,1019.9,0,0
2,16.2,15,24.0,3,14,44.0,1018.7,0,0
2,15.9,13,26.0,13,14,59.0,1018.2,0,0
2,15.8,14,26.0,9,15,56.0,1023.2,0,0
2,18.3,8,15.0,0,8,42.0,1023.0,0,0
2,19.6,4,30.0,2,1,44.0,1023.6,0,0
2,16.8,1,31.0,1,0,68.0,1021.8,0,1
2,21.4,3,31.0,3,5,52.0,1020.2,1,1
2,18.8,13,56.0,3,13,71.0,1014.1,1,0
2,15.9,14,22.0,10,7,38.0,1018.6,0,0
2,14.0,8,57.0,13,15,47.0,1010.6,0,0
2,17.2,13,31.0,0,7,33.0,1020.4,0,0
2,23.9,6,19.0,9,15,36.0,1015.2,0,0
2,26.7,14,57.0,9,4,36.0,1007.0,0,0
2,18.2,13,30.0,3,14,53.0,1020.3,1,0
2,22.1,1,30.0,0,3,36.0,1017.4,0,0
2,18.4,13,35.0,13,14,39.0,1018.1,0,0
2,18.3,9,37.0,2,7,39.0,1016.3,0,0
2,19.8,10,43.0,8,0,36.0,1020.5,0,0
2,19.6,1,20.0,2,5,37.0,1019.7,0,0
2,21.3,1,35.0,2,4,44.0,1014.4,0,0
2,19.2,14,68.5,2,1,93.0,1004.9,0,1
2,12.3,7,59.0,14,14,89.0,998.25,1,1
2,15.5,7,48.0,7,6,59.0,1003.7,1,1
2,17.6,10,35.0,8,8,47.0,1018.1,1,0
2,18.3,15,22.0,10,0,40.0,1022.1,0,0
2,17.8,1,19.0,9,10,59.0,1016.4,0,0
2,18.6,15,46.0,13,14,57.0,1007.4,0,1
2,20.3,13,24.0,8,8,31.0,1016.8,0,0
2,23.2,5,28.0,2,5,47.0,1017.9,0,0
2,24.3,4,28.0,2,4,54.0,1012.3,0,0
2,20.3,13,22.0,8,2,29.0,1030.9,0,0
2,23.7,6,22.0,9,14,35.0,1029.7,0,0
2,25.7,15,20.0,10,10,42.0,1026.1,0,0
2,28.0,4,31.0,9,6,34.0,1021.7,0,0
2,25.9,1,22.0,12,8,48.0,1020.8,0,0
2,28.4,13,43.0,6,12,49.0,1006.3,0,1
2,20.6,9,39.0,9,10,60.0,1012.5,1,0
2,23.3,3,28.0,0,9,46.0,1018.3,0,0
2,23.8,0,28.0,9,1,43.0,1017.9,0,0
2,25.9,1,31.0,2,4,56.0,1011.5,0,1
2,23.1,12,30.0,9,13,41.0,1019.6,0,0
2,24.8,15,41.0,2,14,39.0,1015.2,0,0
2,22.2,13,46.0,13,15,51.0,1011.1,0,0
2,22.3,12,39.0,12,14,29.0,1012.4,0,0
2,26.6,12,24.0,2,2,36.0,1015.5,0,0
2,30.1,14,39.0,10,15,43.0,1009.6,0,0
2,31.2,14,68.5,10,6,51.0,1008.8,0,1
2,22.8,13,61.0,14,13,38.0,1015.5,1,0
2,25.3,1,35.0,2,3,30.0,1020.3,0,0
2,27.0,13,33.0,1,15,32.0,1016.0,0,0
2,28.3,13,31.0,9,5,32.0,1011.7,0,0
2,22.0,15,43.0,10,11,78.0,1016.6,0,0
2,27.5,8,20.0,10,10,52.0,1015.4,0,0
2,29.6,15,33.0,10,10,62.0,1008.4,0,0
2,22.8,13,44.0,14,14,44.0,1013.6,0,0
2,22.7,3,31.0,8,6,39.0,1009.8,1,0
2,24.4,9,37.0,9,9,30.0,1017.3,0,0
2,26.0,13,39.0,9,9,51.43329553654262,1015.3,0,1
2,25.0,13,39.0,4,9,51.43329553654262,1015.3,1,1
2,27.0,13,39.0,13,9,51.43329553654262,1015.3,1,0
2,31.5,5,35.0,0,7,29.0,1013.3,0,0
2,35.9,13,59.0,0,3,22.0,1007.1,0,1
2,21.6,15,48.0,14,14,87.0,1013.0,1,1
2,22.9,15,31.0,9,15,32.0,1019.7,1,0
2,23.6,9,39.0,9,7,38.0,1018.7,0,0
2,27.1,13,24.0,5,14,34.0,1014.8,0,0
2,22.9,9,48.0,10,9,35.0,1014.8,0,0
2,22.5,2,43.0,9,9,35.0,1017.0,0,0
2,25.0,7,43.0,0,8,36.0,1014.4,0,0
2,26.6,13,28.0,5,11,38.0,1010.4,0,0
2,29.1,1,33.0,9,1,32.0,1009.3,0,0
2,25.0,8,28.0,10,9,36.0,1013.4,0,0
2,27.7,9,22.0,9,10,35.0,1014.3,0,0
2,28.9,9,35.0,2,1,43.0,1015.6,0,0
2,30.7,9,30.0,10,3,35.0,1015.4,0,0
2,25.6,5,43.0,4,4,50.0,1010.4,0,1
2,27.8,5,44.0,3,14,47.0,1005.3,1,0
2,28.5,1,39.0,9,0,47.0,1013.1,0,0
2,29.6,2,30.0,9,9,42.0,1012.3,0,0
2,31.3,8,44.0,10,9,33.0,1010.9,0,0
2,33.1,9,54.0,9,10,34.0,1009.6,0,1
2,26.6,12,52.0,9,3,93.0,1007.9,1,1
2,29.4,9,48.0,4,12,48.0,1002.6,1,0
2,29.0,12,26.0,10,1,45.0,1008.0,0,0
2,29.4,14,26.0,9,15,40.0,1010.2,0,0
2,29.7,10,22.0,10,10,28.0,1012.5,0,0
2,30.4,10,22.0,9,10,33.0,1015.9,0,0
2,31.8,15,31.0,0,13,36.0,1015.9,0,0
2,34.9,11,30.0,10,11,27.0,1013.2,0,0
2,36.0,11,24.0,2,8,30.0,1012.9,0,0
2,38.9,7,43.0,9,13,21.0,1011.8,0,0
2,29.2,10,31.0,9,11,21.0,1012.3,0,0
2,26.1,6,39.0,5,15,85.0,1002.1,1,1
2,19.5,12,68.5,13,15,34.0,1008.6,0,1
2,25.0,8,39.0,2,3,34.0,1015.6,1,0
2,28.3,14,31.0,10,15,31.0,1013.3,0,0
2,31.0,5,41.0,9,10,37.0,1014.5,0,0
2,31.6,1,39.0,1,4,30.0,1017.1,0,0
2,33.4,6,30.0,4,1,30.0,1016.6,0,0
2,36.1,15,28.0,9,7,26.0,1012.8,0,0
2,33.0,5,33.0,9,8,29.0,1017.6,0,0
2,32.1,3,33.0,9,9,23.0,1016.5,0,0
2,32.8,3,26.0,10,15,30.0,1012.9,0,0
2,35.5,1,31.0,10,2,18.0,1009.2,0,0
2,34.5,4,31.0,10,8,29.0,1008.7,0,0
2,36.0,1,43.0,4,1,28.0,1002.4,0,1
2,29.1,14,48.0,6,6,69.0,998.25,1,1
2,28.5,9,35.0,9,8,38.0,1010.3,0,0
2,29.4,5,52.0,9,5,32.0,1006.8,0,0
2,29.8,11,31.0,10,15,39.0,1003.3,0,0
2,32.5,14,28.0,10,12,32.0,1002.0,0,0
2,33.5,6,68.5,9,3,29.0,998.25,0,1
2,25.6,13,31.0,13,14,29.0,1004.6,1,0
2,28.9,6,28.0,4,3,25.0,1009.3,0,0
2,24.6,1,26.0,8,2,57.0,1010.0,0,1
2,29.4,13,35.0,0,1,36.0,1012.2,1,0
2,29.7,9,24.0,9,8,30.0,1014.5,0,0
2,31.9,1,28.0,9,3,31.0,1015.6,0,0
2,31.3,6,31.0,11,9,49.0,1012.2,0,0
2,31.2,2,28.0,1,8,40.0,1013.9,0,0
2,28.0,4,26.0,2,10,54.0,1013.3,0,0
2,21.4,9,39.0,10,15,86.0,1013.3,0,1
2,30.5,4,44.0,10,13,37.0,1012.7,0,0
2,32.4,14,31.0,3,12,29.0,1017.6,0,0
2,34.5,9,28.0,3,1,27.0,1019.3,0,0
2,36.1,3,31.0,3,5,15.0,1017.4,0,1
2,25.5,4,37.0,9,8,100.0,1014.9,1,1
2,28.0,5,31.0,5,4,67.0,1013.2,1,1
2,26.6,5,48.0,5,11,64.0,1010.3,1,0
2,20.9,9,57.0,3,9,88.0,1001.9,1,1
2,25.1,14,33.0,3,13,44.0,1014.8,0,0
2,26.2,9,43.0,3,2,50.0,1017.3,0,0
2,24.1,8,37.0,12,12,43.0,1010.2,0,0
2,27.1,15,37.0,3,14,46.0,1009.6,0,0
2,25.9,13,28.0,3,14,39.0,1013.9,0,0
2,25.8,14,30.0,1,7,41.0,1015.9,0,0
2,27.8,7,24.0,8,14,46.0,1016.9,0,0
2,29.9,7,31.0,2,5,45.0,1016.1,0,0
2,29.3,6,31.0,3,9,61.0,1014.8,0,1
2,20.4,12,46.0,6,14,93.0,1012.3,1,1
2,24.4,14,30.0,11,13,50.0,1014.9,1,0
2,25.5,10,28.0,8,2,46.0,1020.9,0,0
2,26.3,5,30.0,9,10,41.0,1020.5,0,0
2,27.7,14,50.0,1,14,61.0,1004.2,0,0
2,22.1,14,28.0,8,13,46.0,1006.1,0,0
2,18.3,13,54.0,7,13,47.0,1006.9,0,0
2,21.0,11,24.0,10,14,46.0,1020.5,0,0
2,23.0,6,24.0,8,7,45.0,1020.6,0,0
2,22.0,8,13.0,10,3,57.0,1020.6,0,0
2,23.4,3,26.0,0,2,75.0,1018.1,0,1
2,25.4,2,20.0,10,2,43.0,1017.4,1,0
2,27.6,4,28.0,3,4,40.0,1015.6,0,0
2,26.3,15,28.0,3,14,47.0,1015.1,0,0
2,25.9,5,24.0,3,6,42.0,1014.6,0,0
2,28.1,9,17.0,2,10,52.0,1013.9,0,0
2,28.6,14,57.0,2,5,51.0,1013.2,0,0
2,19.1,15,35.0,3,13,45.0,1016.0,0,0
2,18.6,13,56.0,13,15,58.0,1018.2,0,0
2,17.5,15,22.0,10,14,37.0,1028.9,0,0
2,20.1,11,20.0,15,1,34.0,1031.0,0,0
2,21.7,14,22.0,10,15,35.0,1031.1,0,0
2,22.7,8,15.0,3,8,33.0,1028.1,0,0
2,19.8,9,15.0,3,9,63.0,1023.9,0,0
2,25.4,1,17.0,8,5,38.0,1022.3,0,0
2,24.9,10,24.0,3,10,38.0,1022.0,0,0
2,26.2,2,30.0,10,10,48.0,1018.3,0,0
2,21.4,4,24.0,2,0,76.0,1015.8,0,1
2,25.4,5,43.0,9,9,50.0,1012.1,0,1
2,23.0,4,43.0,5,5,57.0,1008.7,1,1
2,22.5,15,39.0,3,6,42.0,1008.6,1,0
2,14.2,14,35.0,13,13,79.0,1013.5,0,0
2,19.6,13,19.0,14,14,58.0,1021.2,0,0
2,19.6,13,26.0,3,14,56.0,1019.2,0,0
2,20.7,0,24.0,3,0,56.0,1021.3,0,0
2,14.7,13,30.0,13,14,53.0,1020.8,1,0
2,15.5,14,28.0,3,13,65.0,1017.1,0,0
2,14.5,2,20.0,15,0,68.0,1017.5,0,0
2,21.4,8,13.0,3,8,56.0,1019.5,0,0
2,19.5,13,33.0,3,14,64.0,1016.7,0,0
2,14.8,13,43.0,13,15,56.0,1016.2,0,0
2,15.5,1,17.0,4,6,46.0,1024.3,0,0
2,17.5,15,17.0,3,7,52.0,1024.1,0,0
2,17.0,0,17.0,3,1,58.0,1023.7,0,0
2,15.3,4,13.0,0,0,65.0,1023.0,0,0
2,17.2,3,17.0,3,3,50.0,1024.1,0,0
2,15.0,13,13.0,3,9,59.0,1022.9,0,0
2,15.6,1,22.0,3,5,54.0,1021.7,0,0
2,19.9,5,33.0,0,5,38.0,1017.4,0,0
2,9.4,13,59.0,6,6,86.0,1008.6,1,1
2,13.2,14,35.0,14,14,79.0,1015.3,1,0
2,15.4,13,20.0,8,13,63.0,1022.2,0,0
2,15.9,9,17.0,8,15,57.0,1027.1,0,0
2,17.4,13,15.0,3,13,56.0,1031.9,0,0
2,18.2,11,11.0,8,9,57.0,1032.25,0,0
2,16.1,0,13.0,7,9,63.0,1030.9,0,0
2,16.3,2,11.0,10,0,56.0,1025.9,0,0
2,14.6,4,11.0,3,9,60.0,1019.2,0,1
2,14.5,13,35.0,15,13,86.0,1005.1,0,1
2,16.0,9,65.0,8,9,52.0,1008.5,1,0
2,14.3,11,17.0,3,8,52.0,1024.0,0,0
2,13.9,15,13.0,8,6,54.0,1025.5,0,0
2,14.8,4,11.0,8,9,64.0,1025.2,0,0
2,15.6,8,13.0,3,11,50.0,1024.4,0,0
2,16.4,6,11.0,3,9,53.0,1020.4,0,0
2,16.7,1,43.0,0,4,65.0,1013.8,0,0
2,15.6,4,28.0,1,13,59.0,1013.5,0,0
2,10.3,9,20.0,6,0,86.0,1015.0,0,0
2,11.6,13,26.0,7,6,89.0,1020.5,0,0
2,12.7,13,22.0,3,14,75.0,1023.5,0,1
2,14.2,13,28.0,7,13,53.0,1021.0,1,0
2,13.8,3,35.0,4,5,59.0,1007.8,0,1
2,9.7,6,44.0,6,14,90.0,1009.0,1,0
2,11.3,13,24.0,6,14,89.0,1029.9,0,1
2,13.3,13,28.0,4,13,81.0,1028.4,1,0
2,14.3,9,22.0,3,9,67.0,1028.6,0,0
2,13.7,9,15.0,3,9,67.0,1027.7,0,0
2,12.3,1,15.0,3,9,74.0,1019.4,0,1
2,12.3,14,28.0,13,13,74.0,1020.0,1,0
2,12.6,13,24.0,13,14,67.0,1022.1,0,0
2,13.9,14,17.0,12,8,47.0,1028.6,0,0
2,14.2,9,17.0,3,0,48.0,1032.25,0,0
2,12.9,2,13.0,3,10,53.0,1032.25,0,0
2,13.7,4,17.0,3,9,59.0,1027.8,0,0
2,15.1,0,24.0,3,9,60.0,1024.2,0,1
2,14.0,6,39.0,3,5,73.0,1017.8,1,0
2,14.5,14,48.0,3,7,72.0,1010.2,1,1
2,11.3,7,33.0,13,14,64.0,1021.6,1,1
2,15.3,15,39.0,12,7,69.0,1017.8,0,0
2,12.7,13,24.0,3,13,58.0,1023.2,0,0
2,15.7,15,19.0,3,14,54.0,1030.0,0,0
2,16.1,13,13.0,3,14,49.0,1028.3,0,0
2,13.6,0,15.0,3,9,66.0,1025.5,0,0
2,14.6,4,28.0,3,4,64.0,1016.8,0,1
2,14.8,3,37.0,3,6,55.0,1010.8,1,1
2,13.2,13,28.0,14,14,71.0,1020.1,1,1
2,13.1,10,13.0,0,9,56.0,1026.3,0,0
2,12.1,6,17.0,3,12,65.0,1020.3,0,0
2,14.9,3,24.0,3,3,53.0,1015.8,0,0
2,14.9,14,28.0,3,13,62.0,1015.9,0,1
2,16.6,14,54.0,4,14,59.0,1010.6,1,1
2,11.9,14,50.0,13,13,60.0,1020.7,1,0
2,13.4,14,30.0,3,7,49.0,1023.6,0,0
2,16.3,13,35.0,3,5,54.0,1016.5,0,1
2,11.8,12,65.0,13,15,82.0,1017.7,1,0
2,15.4,12,46.0,3,12,45.0,1022.9,0,0
2,16.6,9,24.0,3,2,47.0,1024.9,0,0
2,15.4,6,20.0,8,9,61.0,1024.2,0,0
2,16.0,6,33.0,3,6,54.0,1016.9,0,1
2,13.0,14,26.0,2,13,67.0,1015.0,1,0
2,14.7,7,33.0,3,7,63.0,1010.3,0,1
2,11.7,7,50.0,6,7,69.0,1001.3,1,1
2,14.9,15,37.0,3,13,74.0,1012.5,1,0
2,13.3,13,30.0,4,14,62.0,1022.0,0,0
